count,date,title,description,org_link,link
773,2024-08-14 22:02:00,"국립창원대-중국 안휘공업대, 글로컬 성공 위한 국제교류협력 확대키로","안휘공업대는 중국 안휘성 마안산시에 위치한 명문 공과대학교로, 최근 중국 정부의 중부지방 집중 육성 정책에 힘입어 <b>인공지능</b>, 신소재산업 등 지역 과학기술 성장에서 주도적인 역할을 수행하고 있는 재학생 수... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202408142114105010915,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202408142114105010915
774,2024-08-14 21:58:00,“급하다 급해”…광주시 핵심 사업비 얼마나?,"광주시가 내년도 국비 반영을 요청한 주요 사업은 <b>인공지능</b> 실증밸리 확산 6백58억 원, 광주 AI영재고 설립 426억 원, 국립국가폭력트라우마치유센터 운영 32억 원 등입니다. 기획재정부는 이달 말까지 예산안 심사를 하고... ",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8035710&ref=A,https://n.news.naver.com/mnews/article/056/0011781213?sid=101
775,2024-08-14 21:54:00,"아이티아이즈, 금융 AI솔루션 'GenAI-FINTECH’ 출시",▲ 김영철 아이티아이즈 기술연구소장  <b>인공지능</b> AI 전문 기술기업 아이티아이즈가 ‘제나이 핀테크(GenAI-FINTECH)’ 출시로 금융 시장에 새로운 바람을 일으키고 있다. ‘GenAI-FINTECH’는 오픈소스 기반... ,https://cwn.kr/article/1065616493987723,https://cwn.kr/article/1065616493987723
776,2024-08-14 21:53:00,김동연 &quot;기후보험으로 경기도민 누구나 진단받고 기후위기 격차 해소&quot;,"저출생, 기후변화, <b>인공지능</b> 발전 등 여러 상황변화는 문명의 대전환으로 보인다. 이럴 때 중심을 사람에 두지 않으면 사회가 지속가능하지 않고 갈등구조가 강해지면서 정치권이 대한민국의 앞길을 막을 수 있다는... ",https://www.mediatoday.co.kr/news/articleView.html?idxno=320222,https://n.news.naver.com/mnews/article/006/0000125487?sid=100
777,2024-08-14 21:46:00,환희에 찬 서울·한복 입은 이육사…AI가 복원한 광복의 순간,"<b>인공지능</b>, AI기술이 발전하면서 광복의 역사적 기록물도 복원되고 있습니다. 광복 당시 서울의 모습과 가장 오래된 애국가도 고품질로 복원됐습니다. AI가 보여주는 광복의 현장, 박상현 기자가 전하겠습니다. 해방을... ",https://news.tvchosun.com/site/data/html_dir/2024/08/14/2024081490234.html,https://n.news.naver.com/mnews/article/448/0000471972?sid=101
778,2024-08-14 21:37:00,유료 AI 상품 속속 등장…AI도 구독시대 열리나?,"앞서 보신 것처럼, 다양한 <b>인공지능</b> 서비스들이 경쟁을 펼치고 있는데 돈을 내면 더 나은 서비스를 제공하는 AI 상품이 속속 등장하고 있습니다. 막대한 투자에 비해 수익을 낼 방법이 명확하지 않았던 AI산업이... ",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8035617&ref=A,https://n.news.naver.com/mnews/article/056/0011781105?sid=105
779,2024-08-14 21:36:00,물으면 척척 ‘내손 안의 AI 비서’…뜨거워진 경쟁,"구글이 새로운 스마트폰 <b>인공지능</b> 서비스를 공개했습니다. 애플의 시리와 오픈AI의 GPT도 곧 새로운 제품을 선보일 예정인데, 사람보다 더 빠르고 정확하다고 평가되는 AI 비서 시장의 경쟁이 갈수록 뜨거워지고... ",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8035612&ref=A,https://n.news.naver.com/mnews/article/056/0011781103?sid=104
780,2024-08-14 21:30:00,[속보] CPI 물가 &quot; 마침내 3% 붕괴&quot; … 뉴욕증시 비트코인 &quot;FOMC 금리인하 전...,"<b>인공지능</b>(AI) 및 반도체 관련주인 브로드컴(5.07%)과 AMD(3.19%), 퀄컴(4.04%), 대만 TSMC(2.81%), 마이크론 테크놀러지(2.96%), Arm(5.69%) 등의 주가도 가파르게 뛰었다. 이들을 망라한 필라델피아반도체지수는... ",http://www.g-enews.com/ko-kr/news/article/news_all/2024081319264380254a01bf698f_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024081319264380254a01bf698f_1/article.html
781,2024-08-14 21:28:00,'스마트 돌봄' 업그레이드..고독사 막는다,"구미시가 전국에서 처음으로 <b>인공지능</b>과 사물인터넷을 활용한 3가지 돌봄서비스를 통합해 현장 출동체계까지 갖췄습니다. 고독사 예방은 물론이고 24시간, 365일 내내 사회안전망이 더욱 촘촘해질 것으로 보입니다.... ",https://www.tbc.co.kr/news/view?pno=20240814162744AE05842&id=189261,https://www.tbc.co.kr/news/view?pno=20240814162744AE05842&id=189261
782,2024-08-14 21:23:00,‘구글제국’ 정말로 쪼개지나…20년만에 빅테크 해체 나선 미국 법무부,미 법무부 관계자는 “구글의 검색시장 지배력이 <b>인공지능</b>(AI) 기술 개발에 이점을 주고 있다는 우려가 제기된다”며 “그 해결책의 일환으로 웹사이트들이 구글에 검색 결과를 노출시키기 위해 콘텐츠 일부를 구글... ,https://www.mk.co.kr/article/11093188,https://n.news.naver.com/mnews/article/009/0005350487?sid=101
783,2024-08-14 21:22:00,R]<b>인공지능</b>으로 움직이는 도시,"◀ 앵 커 ▶ <b>인공지능</b>의 발달은 우리 삶의 많은 부분을 바꿔 놓았는데요, 이제 도시를 운영하는 여러 시스템도 <b>인공지능</b>의 도움을 얻어 혁신을 거듭하고 있습니다. CCTV의 효율적인 관리가 가능해지면서 범죄율은 점점... ",http://andongmbc.co.kr/adboard/NewsView71614,http://andongmbc.co.kr/adboard/NewsView71614
784,2024-08-14 21:18:00,"[월드 e-브리핑] 태국, 저가 중국산 공세에…&quot;온라인 수입 제한&quot;","구글이 첫 <b>인공지능</b> 음성 비서 기능이 탑재된 스마트폰 라인업을 공개했습니다. 구글은 지난 13일, 자사의 최신 스마트폰 픽셀 9시리즈와 함께 자사의 <b>인공지능</b> 모델인 '제미나이'를 공개했는데요. 매년 10월에 신제품을... ",https://www.obsnews.co.kr/news/articleView.html?idxno=1452200,https://www.obsnews.co.kr/news/articleView.html?idxno=1452200
785,2024-08-14 21:04:00,진짜 한국인된 후손들…“대한민국 발전에 기여”,"우리나라에 유학을 온 임천택 선생의 증손자는 곧 <b>인공지능</b> 석사 학위를 받고. [엥 림 펜잔 안토니오/임천택 선생 증손 : &quot;<b>인공지능</b> 분야에, 대한민국 IT 발전에 기여를 많이 하고 싶습니다.&quot;] 최이붕 선생의 후손도 학업의... ",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8035581&ref=A,https://n.news.naver.com/mnews/article/056/0011781084?sid=102
786,2024-08-14 21:01:00,"美 법무부, ‘독점기업 판결’ 구글 해체 초강수 검토",특히 <b>인공지능</b>(AI) 제품 개발에서 인터넷 데이터를 독점한 구글이 부당한 이익을 취할 수 없도록 하는 방법이 검토되고 있다고 블룸버그는 전했다. 다만 구글의 위법행위를 개선하는 방안에 대한 심리는 초기 단계에 있고... ,https://www.chosun.com/economy/tech_it/2024/08/14/ZUGBYADXTJGBJJZGQ44QPPTVLY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003852599?sid=105
787,2024-08-14 21:00:00,&quot;의료데이터 활용한 <b>인공지능</b> 연구…각양각색 아이디어 겨룬다&quot;,고려대의료원이 10월 23일까지 'K-MEDICON 2024'를 열고 의료데이터를 활용한 <b>인공지능</b> 연구의 다양한 아이디어를 모색한다. 고려대의료원이 13일부터 10월 23일까지 'K-MEDICON 2024'를 개최한다고 밝혔다. 이번... ,http://www.k-health.com/news/articleView.html?idxno=74047,http://www.k-health.com/news/articleView.html?idxno=74047
788,2024-08-14 20:47:00,2024년 8월 15일[케이블·위성 하이라이트],"■ 영화 ■ 원더랜드(캐치온1 오후 11시) = 죽은 사람을 <b>인공지능</b>으로 복원하는 원더랜드 서비스가 일상이 된 어느 미래. 딸에게 죽음을 숨기려 자신을 고고학자로 복원한 바이리(탕웨이), 사고로 의식불명 상태에 빠진... ",https://www.khan.co.kr/culture/tv/article/202408142042025,https://m.entertain.naver.com/article/032/0003315008
789,2024-08-14 20:45:00,“엔비디아 맞먹는 칩 개발”…깜짝 발표 ‘이 회사’에 미국이 충격,미국의 첨단기술 규제 압박 속 중국의 기술 굴기를 상징하는 화웨이가 미국 엔비디아에 버금가는 <b>인공지능</b>(AI) 칩을 개발해 테스트 중이라는 보도가 나왔다. 월스트리트저널(WSJ)은 13일(현지시간) 소식통을 인용해 중국... ,https://www.mk.co.kr/article/11093173,https://n.news.naver.com/mnews/article/009/0005350481?sid=101
790,2024-08-14 20:42:00,고양시 CCTV 9천 대 영상 <b>인공지능</b>이 24시간 관제,"경기 고양시는 <b>인공지능</b>,AI 기반의 차세대 통합관제시스템을 운영한다고 밝혔습니다. 차세대통합관제시스템은 사람 대신 AI가 24시간 실시간으로 CCTV 영상 관제를 맡고 관제요원은 AI가 탐지한 시민들의 도심 배회나... ",https://www.obsnews.co.kr/news/articleView.html?idxno=1452072,https://www.obsnews.co.kr/news/articleView.html?idxno=1452072
791,2024-08-14 20:41:00,&quot;'10만전자' 희망고문에 지쳤다&quot;…미련 없이 떠난 개미들,김광진 한화투자증권 연구원은 &quot;내년 예상 실적 기준 삼성전자의 주가순자산비율(PBR)은 1.2배로 역사상 최하단 수준&quot;이라며 &quot;<b>인공지능</b>(AI)발 메모리 반도체 호황이 현재 진행형인 점을 고려하면 과하게 저평가됐다... ,https://www.hankyung.com/article/2024081443157,https://n.news.naver.com/mnews/article/015/0005021885?sid=101
792,2024-08-14 20:40:00,<b>인공지능</b>으로 움직이는 도시,"◀ 앵 커 ▶ <b>인공지능</b>의 발달은 우리 삶의 많은 부분을 바꿔 놓았는데요, 이제 도시를 운영하는 여러 시스템도 <b>인공지능</b>의 도움을 얻어 혁신을 거듭하고 있습니다. CCTV의 효율적인 관리가 가능해지면서 범죄율은 점점... ",http://www.phmbc.co.kr/www/news/desk_news?idx=192254&mode=view,http://www.phmbc.co.kr/www/news/desk_news?idx=192254&mode=view
793,2024-08-14 20:40:00,세계 최대 구리광산 파업…공급 차질 우려,"구리는 세계의 탈탄소화 추세 속에 전기차, 전력망, 풍력 터빈 등의 산업에 두루 쓰이는 데다 <b>인공지능</b>(AI)의 사용범위가 확대되면서 수요는 더욱 늘고 있다. 구리 가격은 지난 25년간 400% 상승했고 지난 4월에는 2년 만에... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202408140242&t=NN,https://n.news.naver.com/mnews/article/215/0001175380?sid=104
794,2024-08-14 20:36:00,"삼성전자 소액주주, 최근 1년간 140만명 이탈","66% 하락했으며, 이는 시장 평균인 코스피(-0.41%)보다 부진한 성과다. 특히 <b>인공지능</b>(AI) 칩 제조에 사용되는 고대역폭메모리(HBM) 시장에서 SK하이닉스에 밀린 것이 주가 부진의 원인으로 지목되고 있다.",https://view.asiae.co.kr/article/2024081420355939395,https://n.news.naver.com/mnews/article/277/0005459361?sid=101
795,2024-08-14 20:36:00,"동국제약, 올 상반기 사상 최대 매출 달성…연결 기준 4004억","초음파, 이동형 CT, 유방 촬영기 등 영상 진단 장비의 안정적 매출과 의료 AI(<b>인공지능</b>) 사업의 비급여 청구를 토대로 의료기관의 AI 도입 유인을 높이고 진단 수요를 창출함으로써 시장 확대를 견인할 것으로 회사 측은... ",https://www.asiatoday.co.kr/view.php?key=20240814010008020,https://www.asiatoday.co.kr/view.php?key=20240814010008020
796,2024-08-14 20:31:00,AI로 되살린 79년 전 광복의 '환희',한복 전문가의 정성과 <b>인공지능</b> 기술 덕분입니다. [이옥비/이원록 지사 외동딸] &quot;내가 바라던 손님은 고달픈 몸으로 청포를 입고 찾아온다고 했으니 이제야 청포를 입고 나를 찾아오셨네요.&quot; 고작 17살에 순국한 유관순... ,https://imnews.imbc.com/replay/2024/nwdesk/article/6627100_36515.html,https://n.news.naver.com/mnews/article/214/0001368005?sid=102
797,2024-08-14 20:26:00,"대화 맥락까지 이해…구글, AI비서 ‘제미나이 라이브’ 출시",구글이 대화하듯 음성만으로 지시를 내리고 소통할 수 있는 <b>인공지능</b>(AI) 비서를 출시했다. 구글은 13일(현지시간) 미국 캘리포니아주 마운틴뷰 본사에서 신제품 공개 행사 ‘메이드 바이 구글 2024’를 열고 ‘제미나이... ,https://www.khan.co.kr/economy/market-trend/article/202408142023025,https://n.news.naver.com/mnews/article/032/0003314987?sid=101
798,2024-08-14 20:26:00,해방 다음날 서울 거리 모습은?...AI로 복원한 '광복의 감격',광복 79주년을 맞아 당시의 감격스러운 모습이 <b>인공지능</b> 기술로 복원됐습니다. 독립의 염원을 담아 불렀던 최초의 애국가 LP 음원도 한층 더 선명하게 들어보시죠. 황보혜경 기자입니다. [기자] 하늘에서 일본의 항복을... ,https://www.ytn.co.kr/_ln/0102_202408142026539058,https://n.news.naver.com/mnews/article/052/0002074300?sid=101
799,2024-08-14 20:15:00,"시스원, 12회 미래와소프트웨어 꿈찾기 캠프 개최","13~14일 이틀 동안 진행한 미래와소프트웨어 꿈찾기 캠프는 연 4회 열리는 소프트웨어(SW)·<b>인공지능</b>(AI) 체험교육 캠프다. 제12회 캠프에는 250여명의 초·중학생이 AI 원리를 배우고, 체험한다. 미래와소프트웨어 꿈찾기... ",https://zdnet.co.kr/view/?no=20240814201427,https://n.news.naver.com/mnews/article/092/0002342183?sid=105
800,2024-08-14 20:15:00,[데스크 칼럼] 한 번도 경험하지 못한 국회,국가 경쟁력이 시급한 <b>인공지능</b>(AI) 기본법은 물론 R＆D·바이오법·이공계 지원법 등이 국회에서 논의조차 되지 못하고 있다는 지적이 나온다. 거대 야당이 지배하는 22대 국회는 이 외에도 지금까지 보지도 상상도 못 한... ,https://www.imaeil.com/page/view/2024073118161517721,https://n.news.naver.com/mnews/article/088/0000898307?sid=110
801,2024-08-14 20:12:00,[리뷰] AI 품은 '젠북 S 16 OLED' 도전은 높게 평가! 벗(BUT) 눈요깃거리에 2...,"-끝내 노트북·PC 분야로도 뻗은 AI의 마수, 커머셜 PC 시장의 강자 에이수스(ASUS)의 도전 이끌어 AI(<b>인공지능</b>)라는 것이 세간을 지배하는 대세로 급부상한 것을 체감할 수 있는 요즘이다. 요 몇 년 사이 우리 삶에... ",https://kr.aving.net/news/articleView.html?idxno=1792967,https://kr.aving.net/news/articleView.html?idxno=1792967
802,2024-08-14 20:05:00,"AI 힘 준 이노룰스, 올 상반기에 날았다…영업익 전년比 1100%↑",이노룰스가 <b>인공지능</b>(AI) 역량 강화의 결과로 매출·영업이익에서 큰 증가세를 보였다. 올 하반기에는 기존 제품 개발과 디지털 전환(DX) 강화에 적극적인 행보를 보일 것으로 전망된다. 이노룰스는 반기 검토보고서를... ,https://zdnet.co.kr/view/?no=20240814194351,https://n.news.naver.com/mnews/article/092/0002342181?sid=105
