c_temp_pv,k_rpm_pv,n_temp_pv,scale_pv,s_temp_pv
70.1,174,69.4,3.0576,71.1
70,174,69.5,3.0575,71.1
70,174,69.5,3.0575,71.1
70.1,174,69.6,3.0574,71.1
70.1,174,69.6,3.0598,71
70.1,174,69.7,3.0592,70.9
70.1,174,69.7,3.0571,70.7
70.1,174,69.8,3.0497,70.4
70.1,174,69.8,3.0529,70.3
70.1,174,69.9,3.0508,70
70.1,174,69.9,3.0551,69.8
70.1,174,70,3.0547,69.7
70,174,69.9,3.0675,69.6
70.1,174,70,3.0534,69.5
70.3,174,70.1,3.0507,69.2
70.1,174,70.1,3.0595,69.1
70.1,174,70.2,3.0473,69
70.1,174,70.2,3.0528,68.8
70.1,174,70.2,3.0509,68.7
70.1,174,70.2,3.0521,68.6
70.1,174,70.2,3.0516,68.5
70.1,174,70.3,3.0498,68.4
70,174,70.3,3.0557,68.4
70.1,174,70.4,3.0392,68.3
70.1,174,70.4,3.0392,68.3
70.2,174,70.3,3.0532,68.3
70.2,174,70.4,3.0492,68.3
70.1,174,70.3,3.0442,68.3
70.1,174,70.4,3.0472,68.5
70.2,174,70.4,3.0538,68.5
70.1,174,70.5,3.051,68.6
70.1,174,70.5,3.051,68.6
70.1,174,70.5,3.0515,68.8
70.2,174,70.5,3.0558,68.8
70.1,174,70.5,3.0465,68.9
70.1,174,70.5,3.0469,69
70.1,174,70.4,3.0507,69.1
70.1,174,70.4,3.0442,69.2
70.1,174,70.4,3.0331,69.4
70.1,174,70.4,3.035,69.5
70.1,174,70.3,3.042,69.5
70.1,174,70.2,3.0459,69.6
70.2,174,70.2,3.0489,69.8
70.2,174,70.1,3.0576,69.9
70.3,174,70,3.058,70
70.2,174,70,3.0517,70.1
70.2,174,69.9,3.0368,70.2
70.1,174,69.9,3.0511,70.2
70.2,174,69.9,3.0309,70.4
70.1,174,69.8,3.0505,70.5
70.1,174,69.8,3.0491,70.6
70.1,174,69.7,3.0571,70.7
70,174,69.7,3.0778,70.8
70.1,174,69.6,3.0598,71
70.1,174,69.6,3.0574,71.1
70.1,174,69.6,3.0595,71.2
70.2,174,69.5,3.060966667,71.2
70.2,174,69.5,3.060366667,71.3
70.2,174,69.6,3.058466667,71.2
70.1,174,69.6,3.0574,71.1
70.1,174,69.5,3.0585,71
70.1,174,69.5,3.0533,70.8
70.2,174,69.4,3.0305,70.6
70.1,174,69.5,3.0503,70.3
70.1,174,69.6,3.0491,70.2
70.1,174,69.4,3.0409,70
70.1,174,69.6,3.0506,69.8
70.1,174,69.5,3.0517,69.8
70.1,174,69.6,3.0537,69.5
70.1,174,69.6,3.0601,69.4
70.1,174,69.7,3.0586,69.3
70.1,174,69.7,3.0599,69.2
70.1,174,69.7,3.0534,69
70.1,174,69.8,3.0525,69
70.1,174,69.8,3.053,68.7
70.1,174,69.8,3.0495,68.6
70.2,174,69.9,3.0622,68.6
70.1,174,69.9,3.0567,68.5
70.1,174,70,3.0534,68.5
70.1,174,69.9,3.0591,68.4
70.1,174,70,3.0586,68.4
70.1,174,70,3.0534,68.5
70.1,174,70,3.0534,68.5
70.1,174,70,3.0508,68.6
70.1,174,70.2,3.0528,68.8
70.1,174,70.2,3.0528,68.8
70.1,174,70.2,3.0528,68.8
70.1,174,70.2,3.0492,68.9
70.2,174,70.3,3.0491,69
70.2,174,70.4,3.0522,69.1
70.1,174,70.4,3.0442,69.2
70.1,174,70.5,3.0373,69.4
70.1,174,70.5,3.0373,69.4
70.1,174,70.5,3.0388,69.5
70.1,174,70.6,3.04997,69.7
70.1,174,70.6,3.04997,69.7
70.2,174,70.6,3.05212,69.8
70.1,174,70.7,3.0665,69.9
70.1,174,70.7,3.0701,70.1
70.1,174,70.7,3.0701,70.1
70.1,174,70.7,3.0708,70.3
70.1,174,70.8,3.0735,70.3
70.1,174,70.7,3.071725,70.4
70.1,174,70.7,3.0685,70.6
70.1,174,70.7,3.0688,70.7
70,174,70.6,3.0612,70.7
70.1,174,70.6,3.059415,70.8
70.2,174,70.6,3.06105,70.9
70.1,174,70.6,3.061365,71
70.1,174,70.5,3.041965,71.1
70.1,174,70.4,3.04024,71.1
70.2,174,70.4,3.0421,71.1
70.1,174,70.3,3.04204,71.1
70.1,174,70.3,3.04064,71
70.2,174,70.2,3.0284,70.8
70.2,174,70.2,3.0252,70.6
70.2,174,70,3.0492,70.3
70.2,174,70,3.0506,70.2
70.2,174,70,3.0524,70
70.1,174,70,3.0526,69.8
70.1,174,69.9,3.0585,69.7
70.2,174,69.9,3.0482,69.6
70.1,174,69.8,3.065,69.4
70.1,174,69.8,3.0603,69.3
70.1,174,69.8,3.0627,69.2
70.1,174,69.7,3.0601,69.1
70.1,174,69.6,3.0487,69
70.1,174,69.6,3.0395,68.7
70.2,174,69.7,3.0528,68.7
70.1,174,69.6,3.0365,68.6
70.1,174,69.6,3.0347,68.5
70.1,174,69.6,3.037,68.4
70.2,174,69.5,3.04415,68.4
70.2,174,69.5,3.04415,68.4
70.2,174,69.5,3.04415,68.4
70.1,174,69.5,3.0362,68.5
70.2,174,69.5,3.03945,68.5
70.2,174,69.5,3.0401,68.6
70.2,174,69.5,3.04145,68.7
70.1,174,69.6,3.0405,68.8
70,174,69.5,3.065,68.9
70.1,174,69.5,3.0501,68.9
70.1,174,69.5,3.0509,69
70.1,174,69.6,3.0542,69.2
70.1,174,69.5,3.0576,69.3
70.2,174,69.5,3.0453,69.4
70.1,174,69.5,3.054,69.5
70.2,174,69.5,3.0371,69.6
70.1,174,69.6,3.0511,69.7
70.1,174,69.6,3.0506,69.8
70.1,174,69.6,3.0505,69.9
70.1,174,69.7,3.0496,70.1
70.1,174,69.7,3.0506,70.2
70.1,174,69.7,3.0516,70.3
70.2,174,69.8,3.0292,70.4
70.1,174,70,3.0548,70.5
70.1,174,70.1,3.0465,70.6
70.1,174,70,3.0549,70.7
70,174,70,3.0766,70.7
70.1,174,70.2,3.0411,70.8
70.1,174,70.2,3.0442,70.9
70.1,174,70.3,3.04064,71
70.1,174,70.3,3.04204,71.1
70.1,174,70.5,3.038165,71.3
70.1,174,70.5,3.041765,71.2
70.1,174,70.4,3.04024,71.2
70.1,174,70.6,3.064165,71.3
70.2,174,70.5,3.0485,71.2
70.1,174,70.7,3.07234,71.1
70.1,174,70.7,3.07184,71.2
70.1,174,70.7,3.07234,71.1
70.1,174,70.7,3.07234,71.1
70.1,174,70.7,3.06974,71
70.2,174,70.7,3.0696,71
70.1,174,70.8,3.0696,70.9
70.1,174,70.9,3.0699,70.7
70.1,174,70.8,3.0693,70.6
70.2,174,70.9,3.0742,70.3
70.2,174,70.9,3.0737,70.1
70.1,174,70.9,3.0693,69.9
70.2,174,70.9,3.0684,69.7
70.1,174,70.9,3.068,69.7
70.2,174,70.9,3.0658,69.5
70.1,174,70.8,3.0665,69.4
70.2,174,70.8,3.0673,69.4
70.1,174,70.7,3.0679,69.2
70.2,174,70.7,3.0695,69.2
70.2,174,70.7,3.0699,69.1
70.2,174,70.6,3.05317,69
70.1,174,70.5,3.0465,68.9
70.1,174,70.5,3.0465,68.9
70.1,174,70.4,3.0506,68.7
70.2,174,70.3,3.0591,68.6
70.4,174,70.3,3.0487,68.5
70.2,174,70.2,3.0552,68.4
70.3,174,70.2,3.0475,68.4
70.3,174,70.1,3.0492,68.4
70.1,174,70.1,3.049,68.3
70.3,174,70,3.0474,68.4
70.2,174,70,3.0571,68.4
70.3,174,70,3.0485,68.5
70.2,174,69.9,3.0622,68.6
70.2,174,69.9,3.0644,68.7
70.2,174,69.8,3.059,68.8
70.2,174,69.8,3.0596,68.9
70.2,174,69.7,3.053,69
70.2,174,69.9,3.0595,69.2
70.2,174,69.8,3.0606,69.2
70.3,174,69.7,3.0512,69.2
70.2,174,69.6,3.0427,69.4
70.2,174,69.7,3.0446,69.4
70.2,174,69.7,3.0359,69.6
70.2,174,69.7,3.0382,69.7
70.2,174,69.7,3.0371,69.8
70.2,174,69.6,3.0351,69.9
70.2,174,69.6,3.0347,70.2
70.2,174,69.7,3.0364,70.1
70.1,174,69.7,3.0516,70.3
70.1,174,69.6,3.0524,70.3
70.2,174,69.7,3.0301,70.4
70.2,174,69.7,3.0334,70.5
70.3,174,69.7,2.9854,70.6
70.1,174,69.7,3.0575,70.8
70.1,174,69.7,3.0575,70.8
70.2,174,69.8,3.0342,70.9
70.2,174,69.8,3.0335,71
70.2,174,69.7,3.0417,71
70.2,174,69.8,3.0437,71.1
70.2,174,69.8,3.0437,71.1
70.2,174,69.8,3.0437,71.1
70.2,174,69.8,3.0342,70.9
70.2,174,69.8,3.0134,70.7
70.2,174,69.9,3.0277,70.5
70.2,174,70,3.0483,70.4
70.2,174,70,3.0517,70.1
70.2,174,70.1,3.055,70
70.3,174,70.1,3.0566,69.8
70.2,174,70.2,3.0501,69.7
70.2,174,70.2,3.0462,69.5
70.2,174,70.2,3.0518,69.4
70.3,174,70.3,3.0471,69.2
70.2,174,70.4,3.0417,69.3
70.2,174,70.4,3.0462,69
70.2,174,70.6,3.05317,69
70.2,174,70.5,3.0558,68.8
70.2,174,70.5,3.0556,68.6
70.2,174,70.6,3.05737,68.6
70.2,174,70.7,3.0695,68.4
70.3,174,70.6,3.05895,68.4
70.2,174,70.7,3.0691,68.3
70.2,174,70.7,3.0691,68.3
70.3,174,70.7,3.0696,68.2
70.2,174,70.7,3.0691,68.3
70.2,174,70.7,3.0695,68.4
70.3,174,70.8,3.0719,68.4
70.1,174,70.8,3.0682,68.5
70.2,174,70.8,3.0709,68.5
70.2,174,70.7,3.0702,68.6
70.2,174,70.8,3.0694,68.7
70.1,174,70.8,3.0668,68.9
70.2,174,70.8,3.0686,68.9
70.3,174,70.8,3.0675,69
70.2,174,70.8,3.07,69.2
70.2,174,70.8,3.0674,69.3
70.2,174,70.7,3.065,69.3
70.3,174,70.7,3.0666,69.4
70.3,174,70.7,3.0641,69.5
70.2,174,70.6,3.05287,69.7
70.2,174,70.6,3.05212,69.8
70.2,174,70.5,3.0407,69.8
70.2,174,70.3,3.0483,69.9
70.2,174,70.3,3.0413,70.1
70.2,174,70.2,3.0465,70.2
70.2,174,70.2,3.0429,70.3
70.2,174,70.2,3.0422,70.4
70.2,174,70.2,3.042,70.5
70.2,174,70.2,3.0252,70.6
70.2,174,70,3.0238,70.7
70.2,174,70,3.0269,70.8
70.2,174,70,3.0366,70.9
70.3,174,70,3.0265,71
70.2,174,69.9,3.0356,71.1
70.1,174,69.9,3.0414,71.2
70.1,174,69.8,3.0498,71.2
70.2,174,69.8,3.0464,71.2
70.2,174,69.8,3.0464,71.2
70.2,174,69.8,3.0437,71.1
70.3,174,69.7,3.0229,71
70.1,174,69.7,3.0575,70.8
70.2,174,69.7,3.0187,70.6
70.1,174,69.6,3.0478,70.4
70.2,174,69.7,3.0354,70.2
70.3,174,69.7,3.0396,70.1
70.2,174,69.7,3.0378,69.9
70.2,174,69.7,3.0371,69.8
70.2,174,69.7,3.0382,69.7
70.2,174,69.8,3.0479,69.5
70.2,174,69.8,3.0557,69.4
70.3,174,69.9,3.0598,69.2
70.2,174,69.9,3.0614,69.1
70.2,174,69.9,3.0546,69
70.2,174,70.1,3.0492,68.9
70.2,174,70,3.0521,68.7
70.2,174,70.1,3.055,68.6
70.2,174,70,3.0526,68.6
70.3,174,70,3.0485,68.5
70.1,174,70,3.0508,68.6
70.2,174,70,3.0544,68.5
70.1,174,69.9,3.0566,68.6
70.1,174,70,3.0534,68.5
70.1,174,69.9,3.0566,68.6
70.2,174,70,3.0521,68.7
70.2,174,70.1,3.0564,68.8
70.3,174,69.9,3.0651,68.9
70.2,174,70,3.0385,69
70.2,174,69.9,3.0614,69.1
70.1,174,70,3.0593,69.2
70.2,174,70,3.0546,69.2
70.2,174,70,3.0542,69.4
70.2,174,70.1,3.057,69.4
70.1,174,70,3.0534,69.5
70.2,174,70.1,3.0501,69.6
70.2,174,70.1,3.0535,69.7
70.2,174,70.2,3.0489,69.8
70.1,174,70.1,3.056,70
70.1,174,70.1,3.056,70
70.2,174,70.1,3.0535,70.1
70.1,174,70.1,3.0526,70.3
70.2,174,70,3.0483,70.4
70.1,174,70,3.0563,70.4
70.2,174,70,3.0197,70.6
70.1,174,70,3.0549,70.7
70.2,174,69.9,3.0083,70.8
70.2,174,69.8,3.0342,70.9
70.1,174,69.9,3.0433,71
70.1,174,69.7,3.0526,71.1
70.1,174,69.6,3.0595,71.2
70.2,174,69.6,3.058466667,71.2
70.1,174,69.5,3.0588,71.3
70.1,174,69.5,3.0595,71.2
70.1,174,69.5,3.0575,71.1
70.2,174,69.5,3.052066667,71
70.1,174,69.5,3.0533,70.8
70.2,174,69.4,3.0305,70.6
70.1,174,69.4,3.041,70.6
70.1,174,69.4,3.0442,70.3
70.1,174,69.3,3.0457,70.1
70.2,174,69.3,3.0294,69.9
70.1,174,69.4,3.0431,69.8
70.1,174,69.2,3.0406,69.6
70.2,174,69.2,3.0218,69.5
70.2,174,69.2,3.0329,69.3
70.1,174,69.1,3.0407,69.2
70.2,174,69.2,3.0361,69
70.3,174,69.1,3.0332,68.9
70.1,174,69.1,3.042,68.7
70.1,174,69.1,3.0432,68.6
70.2,174,69.1,3.0306,68.6
70.2,174,69.2,3.037,68.6
70.2,174,69.1,3.0352,68.4
70.2,174,69.2,3.0405,68.4
70.2,174,69.2,3.0405,68.4
70.2,174,69.3,3.04105,68.3
70.1,174,69.3,3.05025,68.4
70.2,174,69.4,3.0394,68.6
70.1,174,69.3,3.0453,68.6
70.2,174,69.4,3.0394,68.6
70.3,174,69.4,3.04025,68.7
70.1,174,69.5,3.0402,68.7
70.1,174,69.7,3.0488,68.9
70.2,174,69.6,3.0443,69
70.2,174,69.6,3.0443,69
70.3,174,69.6,3.0365,69.2
70.2,174,69.7,3.0446,69.4
70.2,174,69.8,3.0557,69.4
70.2,174,69.9,3.0482,69.6
70.2,174,69.8,3.0505,69.6
70.2,174,69.8,3.0552,69.7
70.3,174,69.9,3.0534,69.8
70.2,174,70,3.0524,70
70.2,174,70.1,3.0535,70.1
70.2,174,70,3.0506,70.2
70.2,174,70,3.0506,70.2
70.2,174,70,3.0492,70.3
70.2,174,70.1,3.0481,70.5
70.2,174,70.1,3.0268,70.6
70.2,174,70.1,3.0275,70.7
70.1,174,70.2,3.0413,70.7
70.2,174,70.2,3.0284,70.8
70.1,174,70.3,3.03944,70.9
70.2,174,70.2,3.0383,71
70.1,174,70.2,3.0482,71.1
70.1,174,70.3,3.04204,71.1
70.1,174,70.3,3.04204,71.1
70.2,174,70.3,3.0345,71
70.1,174,70.3,3.03944,70.9
70.1,174,70.4,3.0308,70.7
70.2,174,70.4,3.0291,70.5
70.2,174,70.4,3.0312,70.3
70.1,174,70.4,3.0329,70.1
70.1,174,70.4,3.036,69.9
70.1,174,70.3,3.0432,69.7
70.1,174,70.3,3.0421,69.6
70.2,174,70.3,3.044,69.5
70.1,174,70.3,3.0429,69.3
70.2,174,70.3,3.0536,69.2
70.1,174,70.3,3.0521,69
70.2,174,70.2,3.0475,68.9
70.1,174,70.2,3.0528,68.8
70.1,174,70.1,3.0511,68.6
70.1,174,70.1,3.0511,68.6
70.1,174,70,3.0594,68.3
70.1,174,69.9,3.0615,68.2
70.1,174,69.8,3.0558,68.2
70.1,174,69.9,3.064,68.1
70.1,174,69.7,3.0544,68.1
70.1,174,69.7,3.0512,68.2
70.1,174,69.6,3.044871429,68.2
70.1,174,69.6,3.0393,68.3
70.1,174,69.6,3.044871429,68.2
70.2,174,69.6,3.039,68.3
70,174,69.5,3.07,68.4
70.1,174,69.5,3.0362,68.5
70.1,174,69.4,3.0428,68.7
70.1,174,69.4,3.0428,68.7
70.1,174,69.4,3.0484,68.9
70.1,174,69.4,3.0484,68.9
70.1,174,69.3,3.0484,69
70.1,174,69.3,3.0493,69.1
70.1,174,69.3,3.0483,69.2
70.1,174,69.3,3.0522,69.3
70.1,174,69.3,3.0521,69.4
70.2,174,69.3,3.0338,69.4
70.2,174,69.3,3.0246,69.6
70.1,174,69.4,3.0414,69.7
70.1,174,69.4,3.0414,69.7
70.2,174,69.4,3.0274,69.8
70.1,174,69.4,3.0438,69.9
70.1,174,69.5,3.0493,70.1
70.1,174,69.5,3.0493,70.1
70.1,174,69.6,3.0524,70.3
70.1,174,69.6,3.0478,70.4
70,174,69.7,3.0635,70.4
70.1,174,69.6,3.0534,70.5
70.1,174,69.9,3.0426,70.6
70.1,174,69.8,3.0567,70.8
70.1,174,69.9,3.0472,70.8
70.1,174,69.9,3.0433,71
70.1,174,69.9,3.0413,71.1
70,174,70,3.0644,71.1
70,174,70,3.0644,71.1
70.2,174,70.1,3.0518,71.1
70.1,174,70.2,3.0461,71
70.1,174,70.3,3.03574,70.8
70.1,174,70.3,3.0317,70.6
70.1,174,70.4,3.023675,70.5
70.1,174,70.3,3.0375,70.2
70.1,174,70.3,3.0392,70
70.1,174,70.4,3.036,69.9
70,174,70.5,3.0455,69.7
70,174,70.4,3.0438,69.5
70.2,174,70.5,3.041,69.4
70,174,70.5,3.0538,69.2
70.1,174,70.5,3.0499,69.1
70.1,174,70.6,3.05207,69
70.1,174,70.6,3.05547,68.8
70.1,174,70.6,3.05377,68.7
70.1,174,70.6,3.05487,68.5
70.1,174,70.7,3.0663,68.3
70.1,174,70.7,3.0657,68.2
70.1,174,70.7,3.0657,68.2
70.1,174,70.7,3.0657,68.2
70.1,174,70.7,3.0674,68.1
70.1,174,70.7,3.0674,68.1
70.1,174,70.6,3.05247,68.2
70,174,70.6,3.05575,68.2
70,174,70.7,3.0655,68.2
70,174,70.6,3.05625,68.3
70.1,174,70.5,3.0412,68.3
70.1,174,70.5,3.0455,68.4
70.2,174,70.4,3.0538,68.5
70,174,70.3,3.0616,68.6
70.2,174,70.3,3.0588,68.7
70.1,174,70.2,3.0528,68.8
70.1,174,70.2,3.0492,68.9
70.1,174,70.1,3.0471,69
70.1,174,70,3.0618,69.1
70.1,174,70,3.0593,69.2
70.1,174,69.9,3.0574,69.3
70,174,69.9,3.0716,69.4
70.1,174,69.8,3.0595,69.5
70,174,69.9,3.0675,69.6
70.1,174,69.8,3.0632,69.7
70.1,174,69.8,3.0579,69.9
70,174,69.8,3.0684,69.9
70.1,174,69.7,3.0496,70.1
70.1,174,69.9,3.0515,70.1
70,174,69.7,3.0603,70.2
70.2,174,69.6,3.0373,70.3
70.1,174,69.7,3.0492,70.4
70.1,174,69.6,3.0534,70.5
70.1,174,69.6,3.0539,70.6
70.1,174,69.5,3.0481,70.6
70.1,174,69.5,3.0529,70.7
70.1,174,69.5,3.0533,70.8
70,174,69.6,3.0679,70.9
70.1,174,69.5,3.0585,71
70,174,69.5,3.0628,71
70.1,174,69.5,3.05575,70.9
70.1,174,69.5,3.0533,70.8
70,174,69.6,3.0682,70.7
70.1,174,69.5,3.0481,70.6
70.1,174,69.5,3.0429,70.4
70.1,174,69.6,3.0491,70.2
70.1,174,69.5,3.0503,69.9
70.1,174,69.6,3.0505,69.9
70.1,174,69.6,3.0511,69.7
70.1,174,69.6,3.0537,69.5
70.1,174,69.5,3.0576,69.3
70.1,174,69.6,3.0574,69.3
70,174,69.6,3.0679,69.1
70.2,174,69.6,3.048,68.9
70.1,174,69.7,3.0459,68.8
70.1,174,69.8,3.053,68.7
70.1,174,69.7,3.0472,68.6
70.1,174,69.8,3.0495,68.6
70,174,69.9,3.0669,68.4
70.1,174,70,3.0534,68.5
70.1,174,70,3.0586,68.4
70.1,174,70,3.0586,68.4
70.1,174,70,3.0586,68.4
70.1,174,70.1,3.0514,68.4
70.1,174,70.1,3.0518,68.5
70.1,174,70.2,3.0516,68.5
70.1,174,70.3,3.052,68.5
70.1,174,70.3,3.052,68.5
70.1,174,70.4,3.0508,68.6
70,174,70.4,3.0556,68.8
70.1,174,70.5,3.0465,68.9
70.1,174,70.5,3.0465,68.9
70,174,70.5,3.0562,69.1
70.1,174,70.5,3.0465,69.2
70.1,174,70.6,3.04897,69.3
70.1,174,70.6,3.04807,69.4
70.1,174,70.7,3.0623,69.4
70.1,174,70.7,3.0605,69.6
70.1,174,70.7,3.0605,69.6
70.1,174,70.7,3.0642,69.8
70.1,174,70.7,3.0665,69.9
70.1,174,70.7,3.0665,69.9
70.1,174,70.8,3.0734,70.2
70.1,174,70.7,3.0707,70.2
70.1,174,70.7,3.0707,70.2
70.2,174,70.7,3.073525,70.4
70.2,174,70.6,3.059845,70.5
70,174,70.5,3.0492,70.6
70.1,174,70.4,3.0308,70.7
70.2,174,70.4,3.0218,70.8
70.1,174,70.4,3.03844,71
70.1,174,70.4,3.03844,71
70.1,174,70.2,3.0461,71
70.1,174,70.2,3.0482,71.1
70.1,174,70.2,3.0477,71.2
70.1,174,70,3.0544,71.2
70.1,174,70,3.0548,71.1
70.2,174,70,3.0366,70.9
70.2,174,70,3.0238,70.7
70,174,69.9,3.0758,70.7
70.1,174,70,3.0502,70.6
70.1,174,69.8,3.0529,70.3
70.2,174,69.8,3.0375,70.2
70.1,174,69.8,3.0524,70
70.1,174,69.8,3.0579,69.9
70.1,174,69.7,3.0529,69.7
70,174,69.7,3.0676,69.6
70.1,174,69.7,3.0595,69.4
70.1,174,69.7,3.0586,69.3
70.1,174,69.7,3.0599,69.2
70.1,174,69.6,3.0487,69
70.1,174,69.6,3.0479,68.9
70.1,174,69.6,3.0479,68.9
70.1,174,69.6,3.0405,68.8
70,174,69.6,3.0629,68.7
70.1,174,69.6,3.0395,68.7
70.2,174,69.6,3.0384,68.6
70,174,69.6,3.0619,68.5
70.1,174,69.7,3.0455,68.5
70.1,174,69.7,3.0472,68.6
70.1,174,69.6,3.0395,68.7
70.1,174,69.6,3.0405,68.8
70.1,174,69.7,3.0459,68.8
70.1,174,69.7,3.0459,68.8
70.1,174,69.7,3.0488,68.9
70.1,174,69.8,3.0639,69.1
70.1,174,69.9,3.0644,69.1
70,174,70,3.071,69.3
70.1,174,69.9,3.0574,69.3
70.2,174,70,3.0542,69.4
70.1,174,70.1,3.0537,69.5
70.1,174,70.1,3.0536,69.7
70,174,70.2,3.0517,69.7
70.1,174,70.3,3.0421,69.9
70.1,174,70.3,3.0421,69.9
70.1,174,70.4,3.0333,70
70.1,174,70.4,3.0308,70.2
70.1,174,70.5,3.0289,70.3
70.1,174,70.5,3.0289,70.3
70.1,174,70.5,3.028775,70.5
70.1,174,70.6,3.0528,70.6
70.1,174,70.6,3.0528,70.6
70.1,174,70.7,3.06964,70.8
70.1,174,70.7,3.06964,70.8
70.1,174,70.7,3.06974,71
70.1,174,70.7,3.07234,71.1
70.1,174,70.8,3.072,71.1
70.1,174,70.8,3.072,71.1
70.1,174,70.8,3.0694,71
70.1,174,70.8,3.0694,71
70.1,174,70.8,3.0696,70.8
70.1,174,70.8,3.0693,70.6
70.1,174,70.8,3.0718,70.5
70.1,174,70.9,3.0738,70.3
70.1,174,70.8,3.0727,70.1
70.1,174,70.8,3.067,69.8
70.1,174,70.8,3.0645,69.6
70.1,174,70.7,3.06,69.5
70.1,174,70.7,3.0623,69.4
70.1,174,70.6,3.04897,69.3
70.1,174,70.5,3.0499,69.1
70.1,174,70.5,3.0499,69.1
70.2,174,70.4,3.0563,68.8
70.2,174,70.4,3.0477,68.9
70.1,174,70.3,3.0538,68.7
70.1,174,70.2,3.0521,68.6
70.1,174,70.2,3.0521,68.6
70.1,174,70.1,3.0518,68.5
70.2,174,70,3.0571,68.4
70.2,174,70,3.0575,68.3
70.1,174,69.9,3.0591,68.4
70.1,174,69.9,3.0591,68.4
70.2,174,69.8,3.0501,68.5
70.1,174,69.9,3.0566,68.6
70.1,174,69.7,3.0472,68.6
70.1,174,69.7,3.0489,68.7
70.1,174,69.8,3.0505,68.8
70.1,174,69.7,3.0488,68.9
70.1,174,69.6,3.0487,69
70.1,174,69.7,3.0599,69.2
70.1,174,69.6,3.0542,69.2
70.1,174,69.6,3.0574,69.3
70.1,174,69.7,3.0538,69.5
70.1,174,69.7,3.0538,69.6
70.1,174,69.6,3.0511,69.7
70.1,174,69.7,3.05,69.9
70.2,174,69.7,3.0371,69.8
70.1,174,69.8,3.0524,70
70.1,174,69.8,3.0532,70.2
70.1,174,69.8,3.0529,70.3
70.1,174,69.9,3.0494,70.4
70.2,174,69.9,3.0277,70.5
70.1,174,69.8,3.0491,70.6
70.2,174,69.9,3.0017,70.7
70.1,174,69.9,3.0472,70.8
70.2,174,69.9,3.0083,70.8
70.2,174,70,3.0385,71
70.1,174,69.9,3.0433,71
70.1,174,69.9,3.0413,71.1
70.1,174,69.9,3.0413,71.1
70.1,174,70,3.0544,71.2
70.1,174,69.9,3.0413,71.1
70.3,174,69.9,3.0008,71
70.1,174,69.9,3.0457,70.9
70.1,174,69.9,3.0462,70.7
70.1,174,69.9,3.0494,70.4
70,174,69.9,3.0633,70.3
70.2,174,70,3.0517,70.1
70.2,174,70,3.0558,69.9
70.3,174,70.1,3.0566,69.8
70.2,174,70.1,3.0535,69.7
70.1,174,70.2,3.0454,69.5
70.1,174,70.2,3.0469,69.4
70.2,174,70.2,3.0522,69.2
70.2,174,70.3,3.0491,69
70.2,174,70.3,3.0517,68.9
70.2,174,70.4,3.0563,68.8
70.2,174,70.4,3.0563,68.7
70.2,174,70.3,3.0591,68.6
70.1,174,70.3,3.052,68.5
70.2,174,70.4,3.0538,68.5
70.2,174,70.2,3.0508,68.3
70.2,174,70.2,3.0508,68.3
70.3,174,70.2,3.0429,68.3
70.2,174,70.1,3.0561,68.4
70.1,174,70.1,3.0518,68.5
70.2,174,70.1,3.0558,68.5
70.1,174,70,3.0508,68.6
70.1,174,70,3.0508,68.6
70.2,174,69.9,3.0644,68.7
70.2,174,70,3.0449,68.9
70.2,174,70,3.0385,69
70.1,174,69.9,3.0644,69.1
70.2,174,69.9,3.0614,69.1
70.1,174,69.9,3.0574,69.3
70.2,174,69.9,3.0525,69.4
70.2,174,69.9,3.0447,69.5
70.2,174,70,3.0509,69.7
70.1,174,69.9,3.0585,69.7
70.2,174,69.8,3.0502,69.8
70.2,174,69.8,3.0509,69.9
70.1,174,69.7,3.0476,70
70.1,174,69.8,3.0533,70.1
70.2,174,69.7,3.0354,70.2
70.2,174,69.7,3.0301,70.4
70.2,174,69.7,3.0334,70.5
70.2,174,69.7,3.0187,70.6
70,174,69.6,3.0682,70.7
70.1,174,69.5,3.0533,70.8
70.2,174,69.4,3.036666667,70.8
70.2,174,69.4,3.048566667,71
70.2,174,69.3,3.0491,70.9
70.1,174,69.4,3.0576,71.1
70.1,174,69.3,3.062,71.2
70.1,174,69.2,3.0607,71.1
70.1,174,69.3,3.0599,71.1
70.1,174,69.2,3.0452,70.8
70.1,174,69.2,3.0435,70.7
70.1,174,69.2,3.0408,70.6
70.1,174,69.2,3.0334,70.4
70.1,174,69.2,3.0419,70.1
70.3,174,69.2,3.0316,69.9
70.2,174,69.1,3.0108,69.8
70.1,174,69.2,3.04,69.7
70.1,174,69.2,3.0406,69.6
70.1,174,69.3,3.0521,69.4
70.1,174,69.2,3.0526,69.3
70.1,174,69.2,3.0502,69.1
70.1,174,69.3,3.0493,69.1
70.1,174,69.3,3.0487,68.9
70.1,174,69.4,3.0427,68.8
70.1,174,69.3,3.0453,68.6
70.1,174,69.4,3.0387,68.5
70.1,174,69.4,3.0442,68.3
70.2,174,69.5,3.04415,68.4
70.1,174,69.5,3.0426,68.3
70.2,174,69.5,3.04455,68.3
70.1,174,69.6,3.044871429,68.2
70.1,174,69.6,3.044871429,68.2
70.1,174,69.7,3.0512,68.2
70.1,174,69.7,3.0512,68.2
70.1,174,69.7,3.0475,68.4
70.1,174,69.8,3.0478,68.5
70.1,174,70,3.0534,68.5
70.2,174,69.9,3.0622,68.6
70.1,174,69.9,3.0582,68.7
70.1,174,70,3.0472,68.9
