평점,리뷰
4.5,"2024.10.01
난 조커라는 캐릭터를 좋아한다.  배트맨의 조커도, 다크나이트의 조커도, 조커의 조커도 좋아한다. 그래서 지금 배신당한 느낌이 든다. 🤔
뮤지컬적인거 다 좋다. 처음 교도소씬이나 눈에 뛰는 몇 군데는 음악과 연출로 집중이 확~되어너 너무 좋았다. 그런데 나에겐 너무너무 많은 뮤지컬적인 분량이 집중하기 힘들었고 지루하기까지 했다. 😭 노래를 조금만 덜어내고 호아킨피닉스의 연기로 더 채워졌으면 어땠을까?
영화내용이 무엇을 말하고 싶은지는 알겠는데 난 아마도 아서가 아닌 조커를 보고싶었던것 같다. 리가 떠난것 처럼 내 마음도 조금 배신당한 느낌이다.
호아킨피닉스의 연기는 정말이지 너무 너무 좋다. 조커를 숭배하는 영화 속 지지자들처럼 난 관객으로서 그를 응원한다.
그가 소리내어 웃는 장면은 말로 표현할 수 없는 기분이 들게한다. 웃다 콜록 하는 장면은 정말이지...
그가 가진 에너지에 압도당하는 기분이 든다.
그의 연기를 진지하게 사랑하고 응원한다."
2.0,아무리 생각해도 감독이 계단에서 춤 추는 과몰입 인셀들 짤을 보고 만든 거 같다 ^.^ !
3.5,심미안에 취해있는... 레이디 가가 공연 잘 봤습니다...
4.0,우리야말로 ‘조커’라는 허상을 좇는 추종자들이 아닐까?
3.5,"1편을 보자마자 느꼈다. 아서는 혼돈의 화신이 될 자가 아니다. 그저 외롭고 소외된 사람일 뿐이다. 그렇기에 2편을 어떻게 만들까 정말 궁금했다. 그리고 감독이 내놓은 이야기는 조커라는 쇼가 끝난 후, 아서의 끝없는 추락이다.

1편에서는 절망과 외로움이 쌓이고 쌓이다 터지는 과정을 보여준다. 중요한 것은 터트린 것이 아니라 터졌다는 것이다. 그 모든 슬픔에 대한 절규가 살인으로 터져버렸고 쇼는 본인이 아닌 머레이의 죽음이라는 의도치 않은 방향으로 흘러갔다. 세상에 행복을 전하고 싶었던 그는 정반대의 배역으로 무대에 오르게 되었다. 비록 아서가 아닌 조커를 향할지라도 사람들의 관심과 사랑은 그에게 너무나 달콤했을 것이다. 사람들에게 보여지는 조커는 점점 더 커지고 그 속의 아서는 작아져만 간다. 그리고 그 사이를 메우는 공허함은 아서를 점점 더 짓눌렀을 것이다. 교도소에 불이 꺼지면 찾아오는 본질적인 외로움은 변하지 않고, 너무나도 커져버린 조커는 자신의 친구마저 죽음에 이르게 한다. 아서는 이를 절대 견디지 못했을 것이다. 쇼를 마치고 도망칠 수 밖에 없었을 것이다.

의도치 않게 캐릭터가 만들어지고, 사람들이 그 캐릭터에 보내주는 관심이 좋아서 마치 나 자신이 실제 캐릭터인 양 연기하고, 본래 나 자신은 사라지면서 공허함이 그 자리를 채워가는 과정이 공감됐다."
2.0,1편의 모든 것을 부인해버리는 2편. 조커와 할리의 꾸러기 짓을 보러 갔건만 다소 몰입감을 방해하는 음악만 듣고왔다. 근데 음악은 좋더라. 누가 호아킨 데리고 찐한 뮤지컬 영화 한편 만들어줬으면…
4.0,스포일러가 있어요!! 보기
4.0,스포일러가 있어요!! 보기
2.5,광기의 조커라고 불리지만 그도 한낱 아서 플렉이란 사람인것을
4.5,"뮤지컬 영화야? 법정 영화야?
사이코패스 드라마야? 러브 스토리야?

이렇게 맛없는 짬뽕은 첨 보네"
3.0,고담의 밤보다 자신의 아침을 가지고 싶었던 자의 아웃트로
5.0,전작과 궤를 달리하는데도 딱 달라붙어 있으면서 또 다른 차원의 에너지로 기이하게 폭주한다
5.0,예고편으로 사기친 게 진짜 용서가 안 되
3.0,조커도 인셀을 싫어함 ㅋㅋㅋ
0.5,"강한 사랑이, 믿음이, 등을 돌릴때

“조커”에게 내가 원했던건 이런게 아니었다

음악과 뮤지컬은 극호"
2.5,"“어쩌면 내가 좋아하는건 내 상상속의 너일지도 몰라”

결국 조커도 사람이었다. 우리의 상상이 괴물을 만들어 냈을 뿐."
1.5,스포일러가 있어요!! 보기
4.0,산이 무너지고 남은 건 아서 플렉 뿐.
0.5,"전작이라는 걸작에 대한 감명마저 무너지게 만드는 졸작
skt 반값 할인 혜택 아니었으면 더 돈 아까웠을 것"
4.0,노래 그만-
3.0,자꾸 산 쌓는다 어쩌고할때 킹받았는데 결국 그걸로 노래까지 불러서 영화관 뛰쳐나가고 싶었음 내용도 별로 없고... 노래 너무 많이 불러서 노이로제걸림 -_- 할리퀸과의 얄팍한 사랑도 킹받는 요소였음 ㅎㅎ
4.0,스포일러가 있어요!! 보기
3.0,"뭐 진짜 어쩌라는… 러닝타임 내내 화만 남
• 음악이 너무 뜬금없는 타이밍에 나오고
• 너무 자주 나와서 마지막엔 마른세수만 했다
• 메시지 다 알겠다 이거야, 의도는 보이고 좋다 이거야
• 그런데 그 의도가 전달된 방식이 너무 갑갑했다
• 그나마 용아맥으로 봐서 끝까지 봤지…"
4.0,스포일러가 있어요!! 보기
3.0,"왜 갑자기 뮤지컬 됐어요?
진짜 조커없어요?"
3.0,"뮤지컬이든 뭐든 무한한 방법으로 어떻게 표현해도 말이 됨.
아서가 발레를 해도, 그림을 그려도 전혀 이상하지않음.
이미 정신병으로 말도 안되게 여섯을 죽였으니깐"
4.0,"후속작이 아니라 완전히 다른 영화 같았다.
굳이 뮤지컬 형식을 채택해야 했을까는 의문. 호아킨 피닉스의 연기만은 인상적이었음"
4.0,내 죽음이 집단적 광기보다 가치있기를.
4.5,어떤 의도로 만든진 알겠나만 재미가 없다.
4.5,와킨피닉스 연기 너무 잘하고 레이디가가 노래 너무 잘하네 와아
3.5,자신과 그림자 내면의 칸타빌레
3.0,모두가 조커가 될 수 있지만 누구도 조커가 아니기에 매력적인 촌극.
3.0,"영화가 말하는게 뭘까 하다가

평점 낮은 순으로
자신이 원하던 조커가 아니라고
불평하는 댓글들을 보고 깨달았다."
1.5,결국 아서 그 자체에 관심을 가진 사람은 아무도 없었다 영화 밖 관객들까지도.
3.0,"내려갔을 땐 세계가 있었는데, 올라갔을 땐 나뿐이더라."
3.0,"빛도 그림자도, 결국은 서로를 전재해야 존재하는 것."
4.0,"노래를 통해 조커를 얻고
노래를 통해 사랑을 하고
노래를 통해 용기를 얻었던 아서가
노래를 그만 해달라고 말하자 조커가 끝나버렸다

분장은 분장 일 뿐
아서 플렉, 남들과 다를 바 없는 그저 한 사람이었다

어 그런데 자기가 생각하던 조커의 모습이 아니게
되니까 차갑게 돌아선 할리 퀸젤이 마치 나 같기도.
아서는 본인이 조커가 아니라고 하지만
나는 조커로서의 아서를 바라고 있었으니까
생각의 정리는 안 되지만 뭔가 띵 해지는 기분

관객들의 혹평으로 영화가 마무리 된다는 후기를
봤는데 어느정도 공감은 되지만
돈을 내고 영화를 보는 관객들은
혹평을 받을 각오로 하는 영화를 봐야하는가 ..?

20241001 울진 작은 영화관"
3.0,스포일러가 있어요!! 보기
2.5,"분위기가 딥해질 거 같으면 노래로 팍 식고… 노래는 넣을거면 조금만 넣지…
원래부터 조커는 그 어디에도 없었다.
일반인이 자의적으로 운전한 폭주기관차
그 폭주기관차가 잘 달리다 체념하고 바다에 빠진 느낌.
호아킨의 연기는 수준급."
1.5,"사실 감독은 1편부터 계속 같은 얘기를 했는데
못알아들으니까 2편에서 명확하게 때려박아줌
호불호를 떠나 잘 만든 영화인건 확실하다"
2.5,스포일러가 있어요!! 보기
1.0,조커 : 사랑은 피를타고 ㄷㄷ
2.5,@메가박스 군자 w/누규
3.5,그냥 조커를 모솔아다 찐따에 신념없이 여자에 흔들리는 인간으로 만들어놓음. 조커를 멋있게 표현하면 또 사회적 파장이 일으킬까 우려하고 만든거같음.
1.5,설득력이 없는 속편은 만들 필요가 없다
4.0,조커계의 망신이 되
3.5,스포일러가 있어요!! 보기
3.5,스포일러가 있어요!! 보기
2.0,감독이 이래저래 기대를 받았나보다 그래서 조커가 나 조커 아님 ㅋ 하는 거마냥 나 천재 아님ㅋ 선언 한듯 그럼 나도 할리퀸처럼 바이 조커;;;
3.0,"모두가 주목하는 조커의 광기, 아무도 귀 기울이지 않는 아서 플렉의 얘기."
3.5,"의도된 실망스러움을 성공적으로 전달한 영화라면
실망스러움에도 좋은 영화라고 해야할지
실망스러운 영화라고 해야할지"
4.5,로보카폴리
2.5,"할리퀸 나오는 영화치고 좋은 영화 못 봤다
이번에도 그렇다"
4.0,"영화보는 내내 어쩌면 나는 쭉 할리퀸젤이었을지도 모른다. 증명해줘 조커. 무언가 보여줘 조커. 아서플렉도, 영화 조커 폴리아되도 누군가가 듣고 싶어하는 대답은 해주지 않는다. 아서플렉은 아서플렉이고 영화 조커 폴리아되는 조커 폴리아되일 뿐이다. 묻는 이나 대답하는 이 누구에게도 잘못된 점은 없다. 다만 기대한대로 되지 않았을 뿐."
4.5,기름기가득한 쿼터파운드치즈버거를 주문했는데 닭가슴살샐러드를 힘겹게 먹은 기분이랄까
0.5,"신의 축복을 내려주는 비와 성인을 갈망하는 민중의 불, 산을 힘겹게 오를 때 한 인간이 겪어내야 할 최후의 유혹."
3.0,"관객들이 기대하는 것이 무엇인지를 알면서도 이를 보여줄듯 말듯 의도적으로 약올린다. 마지막엔 '결국 너희들이 원한건 조커지 아서 플릭이 아니'라며, 관객들을 가르치면서 끝난다. 이와 별개로 호아킨 피닉스의 연기력과 영상미는 최고."
4.0,"가면이 분리되었을 때 느껴지는 관객의 허무함.
-
그러나 또 다른 조커(가브리엘)는 계속 산처럼 쌓일 것이고,
참회한 이는 본인의 의도와 다르게 십자가의 순교자로서 기록될 것이다."
3.5,스포일러가 있어요!! 보기
3.5,맥락없이 시도때도 없이 노래만 부르다 끝
3.0,"1차로 밥집에서 술까지 맛있게먹음
멤버들도넘재밋음
2차가자해서 신나는마음으로 노래방왔는데 갑자기 재미가없음 급피곤함
사람들 노래는잘부름.. 그냥 아까그재미가아님
1시간정도면 견딜만했을듯 사장님이 서비스줘서 2시간 18분 있었음"
3.5,"연출에 담배가 다했다
주연상 담배"
4.0,스포일러가 있어요!! 보기
5.0,그치만 조커가 되지 않으면 다들 나한테 관심도 없는걸...
4.0,"굿바이 조커가 아니라, 조커가 없었다니
그래도 조커 플리가 좋되"
0.5,"👸조커 해
🤡조커 안해
👸조커 하라고
🤡조커 안한다고
👸조커해~🎶
🤡노래하지말고 말로 하면 않되?"
3.5,"대중의 관심과 가짜 광기로 조커를 자처했지만, 환상에서 벗어난 그는 총이 없으니 그저 겁에 질린 나약하고 무력한 아서 플렉이었다.

1편은 망상에 대한 것이었다면 2편은 환상에 대하여 얘기하는 듯 했다.

가장 도드라지게 보여진 환상은 지옥에서 천국을 꿈 꾼 아서 플렉과 천국에서 지옥을 꿈 꾼 할린 리 퀸젤의 대조.

조커를 만나기 위해 아쉬울 것 없는 상황에서 자진해서 정신병원에 입원한 리에게 아서 플렉은 자신의 진짜 모습을 알아주는 진정한 사랑이 찾아왔다고 믿는다. 그래서 아서 플렉은 사랑이라는 환상을 노래했고 할리퀸은 조커라는 환상을 노래했다. 아서 플렉은 우리에 대해 노래하길 원한 반면 할리퀸은 대중들이 보고싶어하는 환상을 충족시켜주길 원했기에 그 대조적인 모습이 둘의 듀엣 무대에서 여과없이 드러났고, 둘의 동상이몽이 어떤 결말을 이끌어낼지 떠올리는 것은 그리 어렵지 않았다.
대중의 환상을 저버린 아서 플렉은 더 이상 조커가 아니었고 그를 추종하던 사람들은 하나둘 떠나버리며 그들 머릿 속의 환상을 지키기 위해 ‘아서 플렉’을 지워내기에 이른다. 아마 2편을 보고 1편의 조커를 아니 그 이상을 바라는 우리의 모습과도 일맥상통하지 않을까. (조커의 태동기를 봤으니 조커의 활약을 볼 차례라고 생각한 나처럼)

암울한 고담시의 현실과 그 상황을 바꾸기 위한 후보들의 인터뷰, 시사와 코미디를 아우르는 토크쇼가 나오던 티비는 어느덧 아서 플렉의 재판과 단순한 애니메이션으로 가득하다. 어쩌면 대중들은 그저 유흥거리를 원했고 아서 플렉의 재판도 엔터테인먼트에 지나지 않았을지도.

80년대를 배경으로 한 조커2는 각자 보고싶은 것을 보고, 각자의 시야에 맞게 프레임을 씌워 대상을 바라보는 현 세태와도 너무 맞닿아 보이는 건 우연일까.

우린 진실을 보고 있을까, 환상을 보고 있을까.

1편의 조커와 공유정신병에 걸린 건 우리였을까."
1.5,스포일러가 있어요!! 보기
3.0,클로즈 업 하면 비극이라도 롱 샷으로 보면 코미디지. 미치고 싶을 때 미칠 수 있는 것도 축복이고. 누가 아서 플렉을 두려워 하랴
1.0,의도가 뭐든..이건 아니야..
5.0,스포일러가 있어요!! 보기
3.5,산을 쌓을거라길래 시체산인줄 알았건만
4.0,조커인 듯 조커 아닌 조커 같은 아떠
3.5,"이걸 지금 재밌으라고 만든건가?

시도때도 없이 부르는 노래 때문에 짜증만 *2;;;; 스토리가 진짜 황당하리만치 없어서 무슨 의도로 만든건지 너무 궁금함"
4.0,"나는 누구인가? 타인이 기대하는 모습으로 의미를 부여받는 존재가 나인가, 아니면 초라한 모습일지라도 스스로 여전히 의미가 있기를 바라는 존재가 나인가?"
3.0,스포일러가 있어요!! 보기
3.5,스포일러가 있어요!! 보기
3.0,"조커가 아닌 아서 플렉에 대한 이야기이기 때문에
1편과는 다른 온도일 수 밖에
관객들도 아서플렉의 서사가 아닌 조커의 광기에만 환호하는것까지가 이 영화의 완성
2024/10/01"
3.0,쇼가 끝나고 비로소 비극이 찾아왔다
3.0,"‘조커’가 아닌 ‘아서’의 반성문 같은 이야기.
그러나 이미 잘못을 저질러놓고
이제와서 사과를 하기엔 설득력도 진심도 애매.

몇몇 좋은 씬들도 꽤 있지만 뮤지컬 씬들은 전부 의문."
